"char_id","char_name","uni_id","uni_name","question","personality","avg_rating","rank","rating_sd","number_ratings"
"HP21","Arthur Weasley","HP","Harry Potter","hedonist/monastic","hedonist",52.7,1032,25.9,97
"HP21","Arthur Weasley","HP","Harry Potter","doer/thinker","thinker",52.6,565,31.8,81
"HP21","Arthur Weasley","HP","Harry Potter","mischievous/well behaved","well behaved",52.5,780,30.9,346
"HP21","Arthur Weasley","HP","Harry Potter","👻/🤖","👻",52.5,994,33.2,100
"HP21","Arthur Weasley","HP","Harry Potter","French/Russian","French",52.5,1196,29.2,41
"HP21","Arthur Weasley","HP","Harry Potter","freak/normie","normie",52.5,823,29.9,74
"HP21","Arthur Weasley","HP","Harry Potter","fortunate/unlucky","unlucky",52.4,1020,28.2,356
"HP21","Arthur Weasley","HP","Harry Potter","loud/quiet","loud",52.3,1017,26.5,368
"HP21","Arthur Weasley","HP","Harry Potter","philosophical/real","real",52.3,1323,30.2,244
"HP21","Arthur Weasley","HP","Harry Potter","princess/queen","princess",52.3,672,36.1,45
"HP21","Arthur Weasley","HP","Harry Potter","innocent/worldly","innocent",52.2,544,30.6,340
"HP21","Arthur Weasley","HP","Harry Potter","gamer/non-gamer","gamer",52.2,670,36.5,45
"HP21","Arthur Weasley","HP","Harry Potter","deliberate/spontaneous","spontaneous",52.1,695,31.3,323
"HP21","Arthur Weasley","HP","Harry Potter","circular/linear","circular",52.1,854,29.6,45
"HP21","Arthur Weasley","HP","Harry Potter","beautiful/ugly","ugly",52,347,25.7,99
"HP21","Arthur Weasley","HP","Harry Potter","sensitive/thick-skinned","thick-skinned",51.9,1034,29.1,301
"HP21","Arthur Weasley","HP","Harry Potter","ambitious/realistic","ambitious",51.9,1224,33,49
"HP21","Arthur Weasley","HP","Harry Potter","biased/impartial","impartial",51.7,357,29,282
"HP21","Arthur Weasley","HP","Harry Potter","alert/oblivious","alert",51.7,1309,29.7,130
"HP21","Arthur Weasley","HP","Harry Potter","corporate/freelance","corporate",51.7,784,34,56
"HP21","Arthur Weasley","HP","Harry Potter","decorative/utilitarian","utilitarian",51.6,1276,32.8,87
"HP21","Arthur Weasley","HP","Harry Potter","anarchist/statist","statist",51.6,1004,28.3,155
"HP21","Arthur Weasley","HP","Harry Potter","repetitive/varied","varied",51.5,681,28.8,154
"HP21","Arthur Weasley","HP","Harry Potter","on-time/tardy","on-time",51.4,1306,29.4,77
"HP21","Arthur Weasley","HP","Harry Potter","naive/paranoid","paranoid",51.3,1273,25.8,34
"HP21","Arthur Weasley","HP","Harry Potter","goof-off/studious","goof-off",51.2,643,29.1,144
"HP21","Arthur Weasley","HP","Harry Potter","😏/😬","😬",51.1,781,31.1,118
"HP21","Arthur Weasley","HP","Harry Potter","never cries/often crying","never cries",51.1,1153,29.3,55
"HP21","Arthur Weasley","HP","Harry Potter","sheltered/street-smart","street-smart",51,1259,30,299
"HP21","Arthur Weasley","HP","Harry Potter","attractive/repulsive","repulsive",50.8,457,23.3,307
"HP21","Arthur Weasley","HP","Harry Potter","rough/smooth","rough",50.2,989,26,265
"HP21","Arthur Weasley","HP","Harry Potter","centrist/radical","centrist",50.8,846,29.4,37
"HP21","Arthur Weasley","HP","Harry Potter","avant-garde/classical","avant-garde",50.4,818,31.9,91
"HP21","Arthur Weasley","HP","Harry Potter","bad-cook/good-cook","bad-cook",50.4,1035,27.5,52
"HP21","Arthur Weasley","HP","Harry Potter","🥵/🥶","🥶",50.6,814,24.1,46
"HP21","Arthur Weasley","HP","Harry Potter","neutral/opinionated","opinionated",50.4,1767,31.5,85
"HP21","Arthur Weasley","HP","Harry Potter","backdoor/official","backdoor",50.5,1102,28.6,365
"HP8","Ginny Weasley","HP","Harry Potter","loyal/traitorous","loyal",90.2,242,13.8,382
"HP8","Ginny Weasley","HP","Harry Potter","heroic/villainous","heroic",89.3,144,13.1,337
"HP8","Ginny Weasley","HP","Harry Potter","cruel/kind","kind",88.3,186,13.9,370
"HP8","Ginny Weasley","HP","Harry Potter","old/young","young",85.8,162,16.8,361
"HP8","Ginny Weasley","HP","Harry Potter","devoted/unfaithful","devoted",85.8,396,20.8,48
"HP8","Ginny Weasley","HP","Harry Potter","egalitarian/racist","egalitarian",85.4,389,15.7,118
"HP8","Ginny Weasley","HP","Harry Potter","feminist/sexist","feminist",85.3,279,17.6,174
"HP8","Ginny Weasley","HP","Harry Potter","motivated/unmotivated","motivated",85.2,603,17.1,26
"HP8","Ginny Weasley","HP","Harry Potter","English/German","English",84.9,101,22.7,58
"HP8","Ginny Weasley","HP","Harry Potter","diligent/lazy","diligent",84.7,639,14,314
"HP8","Ginny Weasley","HP","Harry Potter","beautiful/ugly","beautiful",84.2,571,20.8,126
"HP8","Ginny Weasley","HP","Harry Potter","persistent/quitter","persistent",83.7,818,17.5,122
"HP8","Ginny Weasley","HP","Harry Potter","high IQ/low IQ","high IQ",83.6,519,15.3,315
"HP8","Ginny Weasley","HP","Harry Potter","badass/weakass","badass",83.6,466,19.4,57
"HP8","Ginny Weasley","HP","Harry Potter","empath/psychopath","empath",83,183,15.7,83
"HP8","Ginny Weasley","HP","Harry Potter","perceptive/unobservant","perceptive",82.3,527,20.8,59
"HP8","Ginny Weasley","HP","Harry Potter","nurturing/poisonous","nurturing",81.8,223,17,173
"HP8","Ginny Weasley","HP","Harry Potter","competent/incompetent","competent",81.4,575,21,289
"HP8","Ginny Weasley","HP","Harry Potter","driven/unambitious","driven",81.2,720,19.8,317
"HP8","Ginny Weasley","HP","Harry Potter","family-first/work-first","family-first",81.1,221,18.4,420
"HP8","Ginny Weasley","HP","Harry Potter","soulful/soulless","soulful",81,484,19.3,110
"HP8","Ginny Weasley","HP","Harry Potter","🏌/🤺","🤺",81,332,23.5,123
"HP8","Ginny Weasley","HP","Harry Potter","love-focused/money-focused","love-focused",80.8,439,23.5,46
"HP8","Ginny Weasley","HP","Harry Potter","attractive/repulsive","attractive",80.7,541,19.1,349
"HP8","Ginny Weasley","HP","Harry Potter","brave/careful","brave",80.4,223,18.9,358
"HP8","Ginny Weasley","HP","Harry Potter","forward-thinking/stuck-in-the-past","forward-thinking",80,91,20.5,70
"HP8","Ginny Weasley","HP","Harry Potter","active/slothful","active",79.8,632,20.6,282
"HP8","Ginny Weasley","HP","Harry Potter","healthy/sickly","healthy",79.8,351,20.4,353
"HP8","Ginny Weasley","HP","Harry Potter","orange/purple","orange",79.7,62,23.5,363
"HP8","Ginny Weasley","HP","Harry Potter","salacious/wholesome","wholesome",79.7,235,21.5,117
"HP8","Ginny Weasley","HP","Harry Potter","open to new experinces/uncreative","open to new experinces",78.3,472,22.1,351
"HP8","Ginny Weasley","HP","Harry Potter","drop out/valedictorian","valedictorian",78.3,523,23,130
"HP8","Ginny Weasley","HP","Harry Potter","apathetic/curious","curious",78,306,20.8,350
"HP8","Ginny Weasley","HP","Harry Potter","legit/scrub","legit",77.9,429,22.5,191
"HP8","Ginny Weasley","HP","Harry Potter","flower child/goth","flower child",77.8,362,23.1,41
"HP8","Ginny Weasley","HP","Harry Potter","plastic/wooden","wooden",77.7,200,22.7,65
"HP8","Ginny Weasley","HP","Harry Potter","animalistic/human","human",77.7,506,22.6,330
"HP8","Ginny Weasley","HP","Harry Potter","fresh/stinky","fresh",77.5,512,23.1,191
"HP8","Ginny Weasley","HP","Harry Potter","close-minded/open-minded","open-minded",77.2,227,18.9,390
"HP8","Ginny Weasley","HP","Harry Potter","poor/rich","poor",77.1,172,20.9,340
"HP8","Ginny Weasley","HP","Harry Potter","🌟/💩","🌟",77.1,680,24.1,129
"HP8","Ginny Weasley","HP","Harry Potter","barbaric/civilized","civilized",77,529,20.5,344
"HP8","Ginny Weasley","HP","Harry Potter","adventurous/stick-in-the-mud","adventurous",76.7,421,24.9,357
"HP8","Ginny Weasley","HP","Harry Potter","🧗/🛌","🧗",76.6,444,25,178
"HP8","Ginny Weasley","HP","Harry Potter","disorganized/self-disciplined","self-disciplined",76.6,712,20.3,364
"HP8","Ginny Weasley","HP","Harry Potter","bright/depressed","bright",76.5,173,20.5,328
"HP8","Ginny Weasley","HP","Harry Potter","creepy/disarming","disarming",76.4,395,18.8,156
"HP8","Ginny Weasley","HP","Harry Potter","one-faced/two-faced","one-faced",76.4,483,26.4,78
"HP8","Ginny Weasley","HP","Harry Potter","altruistic/selfish","altruistic",76.2,322,19.5,343
"HP8","Ginny Weasley","HP","Harry Potter","generous/stingy","generous",76.2,361,21.9,85
"HP8","Ginny Weasley","HP","Harry Potter","cannibal/vegan","vegan",76.1,226,21.6,49
"HP8","Ginny Weasley","HP","Harry Potter","clean/perverted","clean",76,551,25.8,62
"HP8","Ginny Weasley","HP","Harry Potter","ludicrous/sensible","sensible",75.9,322,20.5,381
"HP8","Ginny Weasley","HP","Harry Potter","dispassionate/romantic","romantic",75.9,476,21.3,59
"HP8","Ginny Weasley","HP","Harry Potter","go-getter/slugabed","go-getter",75.7,774,24,133
"HP8","Ginny Weasley","HP","Harry Potter","ignorant/knowledgeable","knowledgeable",75.7,633,26.5,46
"HP8","Ginny Weasley","HP","Harry Potter","emancipated/enslaved","emancipated",75.5,332,21.5,296
"HP8","Ginny Weasley","HP","Harry Potter","resigned/resistant","resistant",75.1,383,24.8,350
"HP8","Ginny Weasley","HP","Harry Potter","helpless/resourceful","resourceful",75,901,24.6,110
"HP8","Ginny Weasley","HP","Harry Potter","trash/treasure","treasure",75,860,24.5,148
"HP8","Ginny Weasley","HP","Harry Potter","giving/receiving","giving",74.9,399,20.5,40
"HP8","Ginny Weasley","HP","Harry Potter","👨‍🚀/🧙","🧙",74.8,191,29.3,197
"HP8","Ginny Weasley","HP","Harry Potter","debased/pure","pure",74.8,314,21,340
"HP8","Ginny Weasley","HP","Harry Potter","deranged/reasonable","reasonable",74.8,366,23.3,137
"HP8","Ginny Weasley","HP","Harry Potter","fearmongering/reassuring","reassuring",74.7,311,26.9,34
"HP8","Ginny Weasley","HP","Harry Potter","fixable/unfixable","fixable",74.6,159,21.9,52
"HP8","Ginny Weasley","HP","Harry Potter","💔/💝","💝",74.6,251,26.8,234
"HP8","Ginny Weasley","HP","Harry Potter","self-destructive/self-improving","self-improving",74.1,168,26.3,39
"HP8","Ginny Weasley","HP","Harry Potter","genocidal/not genocidal","not genocidal",74,727,29.5,33
"HP8","Ginny Weasley","HP","Harry Potter","dunce/genius","genius",73.9,553,20,377
"HP8","Ginny Weasley","HP","Harry Potter","bourgeoisie/proletariat","proletariat",73.9,229,25.7,305
"HP8","Ginny Weasley","HP","Harry Potter","overachiever/underachiever","overachiever",73.8,822,23.6,74
"HP8","Ginny Weasley","HP","Harry Potter","🤣/😊","😊",73.7,371,24.9,141
"HP8","Ginny Weasley","HP","Harry Potter","cold/warm","warm",73.7,458,22.2,302
"HP8","Ginny Weasley","HP","Harry Potter","angelic/demonic","angelic",73.5,423,21.1,375
"HP8","Ginny Weasley","HP","Harry Potter","mighty/puny","mighty",73.3,640,23.4,372
"HP8","Ginny Weasley","HP","Harry Potter","feminine/masculine","feminine",73.3,458,21.2,359
"HP8","Ginny Weasley","HP","Harry Potter","slacker/workaholic","workaholic",73.1,974,18.4,102
"HP8","Ginny Weasley","HP","Harry Potter","lewd/tasteful","tasteful",73.1,427,23.1,316
"HP8","Ginny Weasley","HP","Harry Potter","queer/straight","straight",72.9,782,27.7,173
"HP8","Ginny Weasley","HP","Harry Potter","codependent/independent","independent",72.8,601,28.3,388
"HP8","Ginny Weasley","HP","Harry Potter","fire/water","fire",72.8,546,31.1,66
"HP8","Ginny Weasley","HP","Harry Potter","disreputable/prestigious","prestigious",72.7,478,21.9,319
"HP8","Ginny Weasley","HP","Harry Potter","flamboyant/modest","modest",72.6,401,25.1,324
"HP8","Ginny Weasley","HP","Harry Potter","bitter/sweet","sweet",72.4,378,20.7,335
"HP8","Ginny Weasley","HP","Harry Potter","crazy/sane","sane",72.3,295,23.6,128
"HP8","Ginny Weasley","HP","Harry Potter","clumsy/coordinated","coordinated",72.2,756,24.5,352
"HP8","Ginny Weasley","HP","Harry Potter","optimistic/pessimistic","optimistic",72.1,347,21.6,333
"HP8","Ginny Weasley","HP","Harry Potter","📈/📉","📈",72.1,318,30,122
"HP8","Ginny Weasley","HP","Harry Potter","rap/rock","rock",72.1,849,27.1,46
"HP8","Ginny Weasley","HP","Harry Potter","confidential/gossiping","confidential",71.9,737,23.4,381
"HP8","Ginny Weasley","HP","Harry Potter","fast/slow","fast",71.7,701,24.2,323
"HP8","Ginny Weasley","HP","Harry Potter","summer/winter","summer",71.4,427,24.7,36
"HP8","Ginny Weasley","HP","Harry Potter","flimsy/sturdy","sturdy",71.3,673,24.6,56
"HP8","Ginny Weasley","HP","Harry Potter","boy/girl-next-door/celebrity","boy/girl-next-door",71.3,616,32.1,55
"HP8","Ginny Weasley","HP","Harry Potter","autistic/neurotypical","neurotypical",71.1,678,23.5,308
"HP8","Ginny Weasley","HP","Harry Potter","thick/thin","thin",71,430,22.9,262
"HP8","Ginny Weasley","HP","Harry Potter","concise/long-winded","concise",70.9,214,26.3,27
"HP8","Ginny Weasley","HP","Harry Potter","demure/vain","demure",70.8,245,21.6,275
"HP8","Ginny Weasley","HP","Harry Potter","f***-the-police/tattle-tale","f***-the-police",70.7,684,30.3,52
"HP8","Ginny Weasley","HP","Harry Potter","philosophical/real","real",70.5,440,23.8,259
"HP8","Ginny Weasley","HP","Harry Potter","equitable/hypocritical","equitable",70.5,352,22.9,113
"HP8","Ginny Weasley","HP","Harry Potter","gloomy/sunny","sunny",70.5,394,24.2,50
"HP8","Ginny Weasley","HP","Harry Potter","obedient/rebellious","rebellious",70.4,731,25.1,316
"HP8","Ginny Weasley","HP","Harry Potter","pointed/random","pointed",70.2,864,27,56
"HP8","Ginny Weasley","HP","Harry Potter","frugal/lavish","frugal",70.2,382,22,332
"HP8","Ginny Weasley","HP","Harry Potter","🥰/🙃","🥰",70.1,352,30.4,191
"HP8","Ginny Weasley","HP","Harry Potter","👨‍⚕️/👨‍🔧","👨‍⚕️",70,442,28.5,113
"HP8","Ginny Weasley","HP","Harry Potter","Italian/Swedish","Swedish",69.9,231,26.7,52
"HP8","Ginny Weasley","HP","Harry Potter","conservative/liberal","liberal",69.9,550,28.3,154
"HP8","Ginny Weasley","HP","Harry Potter","blue-collar/ivory-tower","blue-collar",69.8,397,26.9,315
"HP8","Ginny Weasley","HP","Harry Potter","respectful/rude","respectful",69.4,648,23,327
"HP8","Ginny Weasley","HP","Harry Potter","accepting/judgemental","accepting",69.3,387,26.3,266
"HP8","Ginny Weasley","HP","Harry Potter","city-slicker/country-bumpkin","country-bumpkin",69.2,251,24,138
"HP8","Ginny Weasley","HP","Harry Potter","patriotic/unpatriotic","patriotic",69.2,633,25.9,128
"HP8","Ginny Weasley","HP","Harry Potter","goof-off/studious","studious",69.1,888,23.1,147
"HP8","Ginny Weasley","HP","Harry Potter","arrogant/humble","humble",69,392,23.4,321
"HP8","Ginny Weasley","HP","Harry Potter","loveable/punchable","loveable",69,636,31.7,56
"HP8","Ginny Weasley","HP","Harry Potter","neutral/opinionated","opinionated",69,1214,28.6,93
"HP8","Ginny Weasley","HP","Harry Potter","antagonist/protagonist","protagonist",68.6,938,33.5,36
"HP8","Ginny Weasley","HP","Harry Potter","entitled/grateful","grateful",68.6,438,25.7,69
"HP8","Ginny Weasley","HP","Harry Potter","cryptic/straightforward","straightforward",68.4,648,27,361
"HP8","Ginny Weasley","HP","Harry Potter","historical/modern","modern",68.4,515,23,239
"HP8","Ginny Weasley","HP","Harry Potter","on-time/tardy","on-time",68.4,849,26.3,74
"HP8","Ginny Weasley","HP","Harry Potter","authoritarian/democratic","democratic",68.2,451,28,322
"HP8","Ginny Weasley","HP","Harry Potter","naive/paranoid","naive",68.1,211,22.1,33
"HP8","Ginny Weasley","HP","Harry Potter","androgynous/gendered","gendered",68,1306,28.1,144
"HP8","Ginny Weasley","HP","Harry Potter","rhythmic/stuttering","rhythmic",67.9,872,27.4,42
"HP8","Ginny Weasley","HP","Harry Potter","cunning/honorable","honorable",67.6,638,27.6,367
"HP8","Ginny Weasley","HP","Harry Potter","decisive/hesitant","decisive",67.6,868,27,362
"HP8","Ginny Weasley","HP","Harry Potter","🐿/🦇","🐿",67.5,580,29.9,149
"HP8","Ginny Weasley","HP","Harry Potter","geriatric/vibrant","vibrant",67.3,815,27,58
"HP8","Ginny Weasley","HP","Harry Potter","feisty/gracious","feisty",67.2,830,27,311
"HP8","Ginny Weasley","HP","Harry Potter","messy/neat","neat",67.2,788,25.2,313
"HP8","Ginny Weasley","HP","Harry Potter","indiscreet/tactful","tactful",67.2,612,26.4,122
"HP8","Ginny Weasley","HP","Harry Potter","🎃/💀","🎃",67.2,354,32.2,62
"HP8","Ginny Weasley","HP","Harry Potter","involved/remote","involved",67.1,852,26.2,323
"HP8","Ginny Weasley","HP","Harry Potter","angry/good-humored","good-humored",67.1,627,24.1,361
"HP8","Ginny Weasley","HP","Harry Potter","suspicious/trusting","trusting",67,373,27.2,321
"HP8","Ginny Weasley","HP","Harry Potter","🙅‍♂️/🙋‍♂️","🙋‍♂️",67,508,29.1,121
"HP8","Ginny Weasley","HP","Harry Potter","direct/roundabout","direct",66.9,868,29.7,364
"HP8","Ginny Weasley","HP","Harry Potter","resolute/wavering","resolute",66.8,803,29,133
"HP8","Ginny Weasley","HP","Harry Potter","bold/serious","bold",66.7,572,27,365
"HP8","Ginny Weasley","HP","Harry Potter","🤑/🤠","🤠",66.7,701,28.3,119
"HP8","Ginny Weasley","HP","Harry Potter","joyful/miserable","joyful",66.6,363,24.5,127
"HP8","Ginny Weasley","HP","Harry Potter","foolish/wise","wise",66.5,610,24.8,341
"HP8","Ginny Weasley","HP","Harry Potter","glad/mad","glad",66.4,368,25.5,137
"HP8","Ginny Weasley","HP","Harry Potter","muddy/washed","washed",66.4,747,25.6,40
"HP8","Ginny Weasley","HP","Harry Potter","loud/quiet","quiet",66.3,499,29,371
"HP8","Ginny Weasley","HP","Harry Potter","complimentary/insulting","complimentary",66.2,627,25.9,108
"HP8","Ginny Weasley","HP","Harry Potter","enlightened/lost","enlightened",66.1,368,25.4,61
"HP8","Ginny Weasley","HP","Harry Potter","quarrelsome/warm","warm",65.9,463,26.4,357
"HP8","Ginny Weasley","HP","Harry Potter","intellectual/physical","intellectual",65.8,868,26.7,326
"HP8","Ginny Weasley","HP","Harry Potter","builder/explorer","explorer",65.8,555,28.5,373
"HP8","Ginny Weasley","HP","Harry Potter","devout/heathen","devout",65.7,502,26.1,324
"HP8","Ginny Weasley","HP","Harry Potter","emotional/unemotional","emotional",65.6,983,25.8,38
"HP8","Ginny Weasley","HP","Harry Potter","nonpolitical/political","political",65.3,594,28.4,312
"HP8","Ginny Weasley","HP","Harry Potter","assertive/passive","assertive",65.3,1025,29,308
"HP8","Ginny Weasley","HP","Harry Potter","precise/vague","precise",65.3,835,25.8,253
"HP8","Ginny Weasley","HP","Harry Potter","overspender/penny-pincher","penny-pincher",65.3,536,23.4,153
"HP8","Ginny Weasley","HP","Harry Potter","frank/sugarcoated","frank",65.3,1073,30.1,30
"HP8","Ginny Weasley","HP","Harry Potter","down2earth/head@clouds","down2earth",64.8,623,29.1,356
"HP8","Ginny Weasley","HP","Harry Potter","envious/prideful","prideful",64.8,1033,25.5,72
"HP8","Ginny Weasley","HP","Harry Potter","plays hard/works hard","works hard",64.7,943,24,353
"HP8","Ginny Weasley","HP","Harry Potter","interesting/tiresome","interesting",64.7,993,29.2,369
"HP8","Ginny Weasley","HP","Harry Potter","charismatic/uninspiring","charismatic",64.7,1180,28.7,292
"HP8","Ginny Weasley","HP","Harry Potter","introspective/not introspective","introspective",64.7,798,27.4,195
"HP8","Ginny Weasley","HP","Harry Potter","deep/shallow","deep",64.7,787,27.3,166
